86;251;0
88;249;539
89;249;546
93;244;555
97;236;563
99;228;571
103;221;578
105;214;588
109;204;595
112;198;604
115;188;612
119;178;619
124;167;627
127;156;635
129;145;644
133;133;651
136;120;659
139;107;667
145;93;675
149;80;683
153;68;691
157;54;699
161;44;706
166;34;714
169;26;722
173;18;731
177;10;739
179;5;747
181;2;755
182;0;762
182;4;851
182;12;859
182;22;867
183;34;875
184;46;883
188;63;891
191;83;900
195;104;907
198;130;915
201;156;923
204;179;932
211;204;939
219;226;947
225;245;955
229;259;963
232;268;971
235;275;979
237;279;988
239;282;995
239;283;1002
239;284;1123
239;284;1132
231;284;1139
208;276;1147
174;260;1154
132;243;1162
103;226;1170
67;213;1178
44;202;1187
29;196;1194
21;188;1204
11;183;1211
5;180;1219
1;178;1227
1;178;1251
0;178;1364
1;176;1371
4;175;1379
11;172;1388
17;170;1394
23;166;1402
30;164;1410
39;160;1419
51;158;1427
69;155;1435
82;154;1443
99;152;1452
113;152;1460
128;152;1467
143;152;1476
155;152;1483
171;150;1490
181;149;1499
193;148;1507
203;147;1515
211;145;1523
219;144;1531
225;143;1539
228;143;1547
231;142;1554
224;147;1668
211;156;1676
195;166;1683
182;173;1691
159;184;1700
133;195;1707
109;208;1715
85;217;1723
64;226;1731
47;232;1740
36;239;1747
29;244;1755
20;250;1763
16;253;1771
13;257;1780
11;258;1787
11;260;1794
10;260;1804
9;261;1819
