100;244;0
100;240;74
102;233;83
104;226;92
105;215;100
108;209;107
109;200;114
112;192;122
112;183;131
115;172;139
117;163;147
120;150;156
123;140;163
126;128;171
128;114;179
132;98;186
137;82;195
144;65;203
148;50;211
154;38;220
158;28;227
161;24;235
165;16;242
168;7;250
170;4;259
170;2;266
171;0;274
174;4;354
174;13;363
178;24;371
179;38;379
185;54;388
187;67;396
194;85;403
198;99;411
206;117;420
210;130;427
215;146;435
218;158;443
223;172;451
229;187;459
232;198;466
236;210;474
238;218;483
240;226;491
240;230;499
244;234;507
243;235;587
242;235;604
236;235;611
220;231;619
192;218;627
164;208;635
142;198;643
114;189;651
88;180;659
64;172;667
50;168;675
36;164;682
26;162;690
18;158;698
12;156;706
10;156;714
7;156;724
4;156;730
3;156;740
2;156;748
1;156;755
0;156;763
0;155;827
4;152;835
14;148;843
26;144;852
40;135;859
60;122;867
74;112;874
97;101;883
117;92;891
136;86;899
160;80;907
184;78;915
203;78;923
220;78;931
241;78;939
260;78;947
274;78;955
287;78;962
299;78;971
306;81;979
310;81;987
312;81;995
312;82;1092
310;84;1100
300;95;1107
290;102;1114
279;113;1123
259;128;1131
249;137;1139
234;149;1147
221;160;1155
210;166;1162
200;176;1171
187;182;1178
181;188;1186
176;192;1195
169;196;1203
164;202;1211
158;206;1219
152;212;1226
146;217;1235
141;221;1243
136;224;1251
132;227;1259
128;229;1267
125;230;1275
122;232;1282
120;234;1292
118;235;1299
116;236;1307
116;236;1315
114;238;1323
113;238;1331
111;239;1338
110;240;1346
110;241;1364
109;242;1372
110;242;1533
