0;142;0
5;147;4
6;149;12
9;152;21
11;155;29
13;157;37
15;159;44
18;163;53
21;167;61
23;171;69
27;177;77
31;183;85
33;189;94
35;194;101
37;199;109
40;205;118
41;208;126
41;208;174
44;208;189
47;199;197
49;189;206
51;178;213
53;167;222
55;155;229
56;144;237
60;133;244
65;121;254
70;111;262
73;101;269
81;91;277
90;80;285
99;71;294
109;61;301
119;53;309
129;43;317
138;35;325
149;27;333
159;21;341
165;16;349
173;11;357
179;7;365
183;3;374
185;1;381
187;0;389
