0;0;0
1;0;8
3;0;17
7;0;25
13;3;32
16;4;41
23;8;48
26;8;56
31;11;64
35;13;72
37;14;81
41;16;89
43;18;96
47;21;104
50;24;112
53;27;120
57;32;128
61;37;137
64;42;144
68;50;152
71;58;161
72;62;169
73;68;176
74;75;184
74;78;191
74;82;200
72;88;208
71;91;216
69;96;225
67;99;232
62;104;241
59;108;248
55;111;256
52;115;264
47;118;272
43;122;279
39;124;288
35;127;296
31;128;305
27;131;312
23;133;321
21;135;328
16;139;336
14;140;344
11;143;352
9;144;359
9;146;368
8;148;377
6;151;385
6;152;392
6;155;400
6;158;409
6;161;416
6;165;423
6;170;433
6;171;440
7;175;449
8;179;456
10;188;464
12;192;472
13;198;479
15;202;488
15;208;496
17;212;504
17;216;511
17;220;520
19;224;528
19;228;536
19;231;544
19;232;552
19;234;559
19;235;713
18;235;729
15;228;737
