0;6;0
2;4;3
4;4;13
7;2;21
8;2;30
10;1;38
10;1;45
13;1;54
14;0;61
18;0;70
24;0;78
29;0;86
36;0;93
43;3;102
49;6;110
57;9;118
62;12;125
67;16;133
73;22;141
75;24;149
77;28;157
80;33;165
82;38;173
82;42;182
82;46;189
82;52;197
82;56;205
82;62;214
82;69;221
82;75;230
78;81;237
74;88;246
70;94;253
67;98;261
63;104;268
60;108;278
57;112;284
54;116;293
50;118;301
48;120;309
46;121;318
44;122;326
42;123;333
41;124;342
40;125;350
39;126;356
38;126;366
38;127;373
36;128;382
36;129;389
36;131;397
36;132;406
36;134;414
36;136;421
36;138;430
36;142;437
36;143;445
37;145;453
39;147;461
39;150;470
41;152;477
42;153;485
42;154;494
42;154;501
42;155;621
41;156;629
40;156;645
38;157;654
