0;34;0
3;28;1
7;23;10
8;20;19
12;14;27
16;8;35
19;5;43
21;4;50
24;3;59
27;0;67
29;0;75
33;0;83
38;0;91
42;0;99
46;0;107
53;2;115
61;8;124
68;13;131
75;18;139
81;24;147
89;34;155
94;40;163
98;47;171
100;54;179
102;60;186
103;65;195
103;72;203
104;78;211
104;83;219
104;87;226
103;93;235
101;97;243
99;100;251
96;104;258
95;107;269
90;110;274
87;112;281
84;112;290
80;114;297
76;114;305
73;116;313
71;116;321
70;116;333
69;116;340
69;116;354
68;117;419
67;120;435
67;128;443
67;133;450
67;137;459
67;142;467
67;148;474
69;152;482
69;156;490
70;158;498
70;160;506
71;163;514
71;165;530
71;166;539
71;166;546
71;168;563
71;169;571
71;170;580
