0;1;0
0;0;18
0;0;26
4;0;34
11;0;42
16;0;51
22;0;60
32;0;66
40;0;74
48;0;83
53;0;90
60;0;98
64;0;105
65;0;114
66;0;122
66;1;211
68;8;218
69;16;226
69;25;235
69;36;242
69;47;251
69;57;259
69;68;267
69;77;274
69;87;282
69;95;290
69;104;298
71;112;306
72;121;314
74;127;322
76;136;330
78;140;338
80;147;346
84;155;355
86;161;362
90;170;369
92;176;379
94;183;386
96;189;395
96;194;402
98;197;411
98;199;419
98;200;427
98;201;435
98;201;475
96;201;522
96;201;531
86;201;538
70;197;545
58;194;554
47;189;562
42;189;570
33;187;578
29;187;586
28;187;595
26;187;603
25;186;786
