0;2;0
1;1;8
1;1;16
3;0;24
7;0;32
12;0;40
21;0;47
35;3;56
50;6;63
65;8;71
81;10;79
95;11;88
109;14;97
122;16;104
130;16;112
138;16;120
143;16;128
147;16;136
147;19;234
146;27;240
145;35;248
143;47;257
141;60;265
139;73;272
139;87;279
139;99;289
139;111;297
139;122;305
139;131;313
141;140;321
141;146;329
143;153;336
143;159;344
143;160;352
143;162;360
143;162;391
143;163;408
141;164;432
131;166;440
121;166;448
113;166;457
105;166;464
95;166;473
87;166;481
81;166;488
77;166;497
74;164;505
73;164;512
73;164;520
73;163;665
73;162;680
77;155;688
82;147;697
87;139;704
90;134;712
93;122;721
