0;3;0
0;2;18
2;2;35
6;2;43
10;2;51
17;2;60
28;2;67
40;2;75
52;2;83
64;2;91
74;2;100
82;2;107
89;2;115
93;1;124
94;0;131
94;3;227
94;7;236
92;14;243
92;21;251
91;28;260
90;34;268
90;42;275
90;49;283
90;57;291
90;66;300
90;73;308
93;83;315
95;92;323
98;102;331
101;113;339
104;124;347
108;135;355
111;146;363
114;154;371
118;164;380
120;170;387
122;177;395
124;182;403
124;184;411
124;184;419
125;186;427
124;187;492
120;187;507
108;187;515
90;182;523
71;177;531
52;173;540
42;171;548
31;171;555
27;170;562
26;170;571
25;169;708
25;168;756
25;166;780
26;160;787
28;154;797
