0;0;0
2;3;51
7;7;59
12;10;67
16;12;75
22;15;82
30;17;90
37;19;98
48;21;107
58;22;115
68;25;122
78;25;130
86;27;139
93;27;146
95;27;154
97;27;163
98;27;170
98;27;235
98;29;243
98;33;251
98;39;258
97;47;266
95;53;274
94;62;283
91;70;291
88;79;298
88;87;306
86;93;314
86;101;322
86;107;331
86;114;338
86;121;346
86;126;354
86;131;362
88;137;370
90;142;377
92;147;384
93;150;393
96;155;400
97;159;408
98;161;416
99;164;426
99;165;433
99;167;441
99;168;449
99;169;457
99;171;465
98;172;473
97;173;482
96;174;490
92;177;498
86;177;506
79;179;514
71;179;522
64;181;530
56;181;538
46;181;547
38;181;555
32;181;563
26;181;570
20;181;578
14;181;587
11;181;594
9;181;602
8;181;609
8;181;810
9;181;818
11;179;852
