3;0;0
7;0;19
15;4;28
25;6;36
37;9;44
49;12;51
63;12;59
73;15;66
80;16;76
84;16;83
89;16;91
90;16;100
90;16;188
90;19;196
90;24;204
88;34;211
85;43;219
80;54;227
78;68;235
77;81;243
73;94;251
73;105;260
70;122;267
68;134;276
68;148;283
68;161;290
68;173;300
67;185;307
63;200;314
62;212;323
61;224;331
58;232;339
56;238;347
53;244;355
51;248;364
48;250;371
45;252;378
40;256;387
37;257;395
33;258;404
27;258;411
21;258;419
17;260;427
13;261;435
10;261;443
7;261;452
6;261;460
5;262;467
5;258;555
5;246;563
5;236;571
5;224;578
4;211;586
0;192;596
