149;4;0
122;4;1
100;4;12
76;4;20
61;8;28
44;12;36
34;18;44
26;24;51
20;30;59
14;38;67
10;48;76
7;59;83
5;70;91
2;82;99
0;94;107
0;108;115
0;120;124
0;134;131
1;144;139
4;155;147
10;164;156
15;171;163
20;178;172
25;182;179
33;186;187
39;188;195
51;191;202
66;192;211
84;192;219
111;192;228
141;192;236
166;192;242
188;190;251
207;186;259
222;180;267
238;170;275
246;164;283
253;155;291
256;147;300
258;136;308
260;126;315
260;116;323
260;104;332
260;94;340
256;82;347
248;70;355
242;61;363
234;50;370
224;42;378
213;32;387
197;23;396
172;16;403
152;8;411
136;5;419
121;2;427
110;0;436
101;0;443
96;0;452
90;0;459
84;2;466
80;4;475
75;7;484
72;10;491
69;12;499
68;14;507
66;15;516
66;16;524
65;17;531
