32;0;0
28;2;3
23;6;12
18;14;20
14;18;28
10;26;37
7;36;45
4;46;52
2;57;60
1;69;68
1;82;76
1;94;85
1;106;92
5;118;100
11;131;107
16;141;116
22;148;124
29;156;132
36;160;141
46;163;148
54;165;156
65;166;163
80;166;172
92;166;180
106;164;187
120;160;195
132;156;204
143;153;211
150;149;220
156;146;228
161;141;236
164;138;245
166;131;252
167;125;261
168;120;268
168;114;277
168;106;284
168;100;291
164;90;300
160;78;308
154;69;316
148;59;324
138;47;332
128;37;340
115;28;348
102;20;356
91;16;364
75;11;372
62;8;380
50;4;389
36;4;397
28;2;406
21;2;413
16;2;421
14;2;430
12;2;437
9;4;445
6;6;452
4;7;461
2;9;469
0;12;486
0;14;502
0;14;509
0;15;526
