98;0;0
96;0;184
91;0;194
87;0;201
79;0;209
75;0;218
70;0;225
66;0;234
60;0;241
57;0;250
52;0;258
46;2;265
44;2;272
40;3;280
35;5;289
30;8;297
29;8;304
25;11;314
22;12;322
19;16;329
16;18;336
14;20;344
12;22;353
10;24;362
8;26;370
6;29;377
4;32;385
2;35;393
2;38;409
2;41;417
2;42;426
0;45;434
0;48;443
0;51;450
0;52;458
0;56;466
0;57;473
1;60;482
4;64;489
4;67;497
6;69;506
7;71;513
8;73;521
11;76;529
12;78;537
14;80;545
16;82;553
19;84;562
20;85;570
22;87;578
25;88;585
27;90;593
29;91;601
32;92;609
34;93;617
34;94;625
36;94;633
38;95;641
39;95;649
40;95;656
42;96;665
44;96;672
46;97;681
47;97;688
50;97;697
53;98;706
55;98;714
58;98;721
60;98;729
64;98;737
66;98;745
70;98;754
72;98;762
76;98;770
77;98;777
80;98;785
81;98;793
84;98;800
86;98;809
88;98;817
90;98;825
92;98;833
94;98;840
95;98;849
97;98;858
100;98;865
102;98;873
104;98;880
106;98;889
109;98;898
112;96;905
115;96;913
116;96;921
120;94;929
121;94;937
124;92;945
124;92;952
126;91;961
128;90;969
129;88;976
132;86;984
132;86;992
133;85;1000
134;84;1008
135;82;1017
135;81;1025
136;80;1032
137;78;1041
137;76;1050
138;74;1057
138;73;1065
138;70;1073
138;68;1081
138;66;1089
138;62;1097
138;60;1106
138;58;1114
138;54;1121
138;52;1129
138;50;1137
138;48;1145
137;46;1153
136;44;1161
136;43;1169
134;41;1178
132;40;1186
132;38;1192
131;36;1201
129;34;1209
128;33;1217
126;30;1225
124;29;1233
124;28;1240
123;27;1248
121;24;1257
120;23;1265
119;22;1273
117;21;1282
116;20;1289
115;19;1297
114;18;1305
112;16;1313
111;15;1321
110;14;1329
108;13;1337
108;12;1345
106;12;1362
106;11;1369
104;10;1377
103;9;1385
102;9;1392
102;8;1400
99;6;1408
98;6;1433
96;5;1450
