66;0;0
62;4;0
59;10;6
55;16;15
50;24;24
46;30;31
44;38;40
42;45;47
40;53;56
36;64;64
35;74;72
35;80;79
35;90;88
35;99;96
35;108;103
35;116;112
35;124;120
36;134;128
38;142;136
42;153;144
46;164;152
51;175;160
56;188;168
64;200;175
72;212;183
82;223;191
96;238;200
106;248;209
118;259;215
136;269;223
155;276;230
174;280;238
195;284;246
210;284;256
224;284;264
239;282;271
253;278;279
263;272;286
270;266;295
278;254;304
282;245;311
285;233;320
286;221;328
286;209;335
286;194;343
283;181;351
278;165;360
273;155;367
266;141;375
257;127;382
244;110;390
232;98;399
218;87;407
199;76;415
176;65;423
148;53;431
130;46;441
110;44;447
90;42;454
78;39;462
66;39;471
56;39;480
50;39;487
44;42;496
38;44;503
30;50;512
24;56;520
19;62;528
12;71;535
10;76;543
6;85;551
2;92;560
0;98;567
0;105;575
0;110;583
0;114;591
0;118;599
0;118;607
0;121;615
0;122;664
