89;12;0
81;12;1
73;12;10
67;14;19
59;16;28
55;19;35
50;22;43
47;26;51
43;29;59
41;32;67
37;37;76
36;40;84
33;48;92
32;56;100
30;64;108
27;75;115
25;88;122
25;102;132
25;115;140
25;131;148
25;148;155
30;167;163
37;189;170
49;212;179
59;228;186
71;243;194
84;256;202
95;264;210
108;270;219
119;273;228
134;276;235
147;276;243
165;276;251
180;276;259
195;276;267
208;274;275
222;269;283
235;264;292
244;259;299
254;254;307
261;248;315
269;241;324
275;232;332
277;225;339
282;214;348
283;201;355
283;189;363
283;177;370
283;165;379
278;151;386
271;136;395
258;117;403
247;100;412
235;86;421
220;70;427
205;58;435
181;44;443
155;29;451
129;20;459
102;12;467
81;6;476
67;4;483
55;2;492
45;0;499
36;0;508
32;0;516
27;2;524
22;4;531
19;6;539
13;10;547
10;14;554
5;18;563
3;20;571
2;20;578
0;22;587
