139;0;0
136;2;17
126;6;27
115;10;34
107;12;42
97;15;50
89;17;59
81;18;66
73;19;75
66;19;82
56;19;91
48;20;98
39;20;107
31;20;114
22;20;122
15;20;130
11;20;137
8;20;145
6;20;154
5;20;171
5;21;178
4;22;186
3;23;194
2;25;202
0;28;211
0;32;219
0;38;227
0;42;235
0;50;243
3;57;251
5;65;259
9;74;266
14;82;275
18;92;282
20;99;290
23;105;299
24;112;306
26;119;314
26;123;322
28;130;330
28;138;338
28;146;347
28;153;354
28;161;362
28;168;370
28;174;378
28;181;386
28;184;393
28;186;402
28;189;410
28;191;419
28;192;426
32;192;490
44;192;498
59;192;506
74;192;513
90;192;520
112;192;529
128;192;536
142;192;544
154;192;552
158;192;561
161;192;569
