134;0;0
126;1;9
114;6;19
104;7;27
91;11;35
82;13;43
71;15;51
60;17;59
52;17;66
44;19;73
37;19;83
30;21;91
24;21;99
19;23;106
16;23;115
14;23;121
12;23;130
9;26;138
8;27;147
6;27;154
4;29;170
2;30;179
1;32;186
0;33;194
0;36;203
0;40;211
0;45;218
0;53;226
0;60;234
0;68;242
4;77;250
6;86;258
10;96;266
14;105;273
14;111;281
14;118;290
16;125;299
16;130;306
16;137;315
16;143;322
16;151;330
16;161;338
16;170;347
16;177;354
16;181;362
16;185;370
16;189;378
17;189;419
18;189;434
22;189;443
31;189;450
40;186;458
50;184;467
64;181;474
74;181;482
86;181;490
97;181;497
109;181;506
118;181;515
125;181;522
130;181;531
132;181;539
134;181;546
135;181;611
