110;11;0
110;12;42
99;10;52
86;10;61
72;6;68
62;6;75
51;4;83
39;2;92
29;1;99
24;0;107
20;0;115
16;0;123
13;2;148
11;6;156
11;10;164
8;15;172
8;23;179
8;30;188
6;38;196
6;48;203
6;59;211
6;68;219
6;80;227
6;91;236
6;102;244
6;111;251
6;119;260
6;128;267
6;138;275
6;144;283
4;153;292
4;158;299
2;166;308
2;172;315
2;176;324
0;181;332
0;184;339
0;185;347
0;186;355
0;186;379
0;186;396
2;186;403
3;186;411
5;186;420
7;185;427
13;183;436
22;182;444
31;182;451
40;179;459
52;179;467
66;179;475
79;179;482
90;179;492
96;179;499
100;179;508
102;179;516
