118;0;0
110;0;1
102;1;9
93;4;18
87;4;26
79;5;34
71;6;43
66;6;51
61;8;58
56;8;67
51;8;74
44;8;82
37;8;90
31;8;99
24;8;106
17;8;114
11;8;122
5;7;130
2;7;139
1;6;145
0;7;211
0;13;219
2;19;226
4;30;234
9;40;243
14;50;250
17;62;258
19;72;267
23;83;275
24;92;282
24;100;290
24;108;298
24;114;307
24;124;314
24;132;322
24;138;330
24;145;338
24;150;346
24;156;353
24;159;363
24;161;370
25;163;379
25;164;418
26;164;426
31;164;435
42;164;442
53;164;451
69;164;458
88;164;467
105;164;474
121;165;483
135;166;490
145;168;498
151;169;506
155;170;514
155;170;521
