79;1;0
74;1;0
69;0;10
61;0;19
55;0;27
47;0;34
39;0;42
31;0;50
24;0;58
16;0;67
13;0;75
8;0;82
7;1;90
5;1;98
3;3;106
1;8;114
0;12;123
0;19;130
0;27;138
0;36;146
0;45;154
2;54;162
7;66;171
11;79;179
15;92;185
18;103;193
20;115;202
22;127;211
23;141;218
25;153;226
25;163;234
25;173;241
25;183;249
25;191;258
25;199;266
25;205;274
25;209;282
27;212;291
27;214;298
31;214;331
37;214;338
46;214;346
59;214;354
74;214;362
89;212;371
103;212;379
118;211;387
131;211;395
145;211;402
153;211;410
161;211;418
165;211;427
167;211;434
168;211;442
169;211;450
168;211;561
167;211;570
166;211;578
165;211;588
