74;0;1
71;0;1
69;4;9
65;10;16
61;16;25
60;19;33
57;24;41
54;29;48
51;33;56
48;38;64
46;41;72
41;46;80
36;52;88
31;57;96
26;62;104
18;68;112
12;73;121
9;77;128
5;80;137
3;82;144
2;83;152
1;85;161
0;85;168
0;86;177
0;86;185
0;87;209
0;88;225
1;88;232
2;88;241
5;88;248
13;88;257
24;88;264
36;88;273
49;92;281
66;94;288
84;97;296
102;100;303
121;105;315
133;106;320
145;110;329
158;112;336
165;112;344
170;112;352
174;116;361
175;116;377
176;115;465
170;105;473
160;95;480
151;85;488
144;78;496
132;65;504
122;58;511
113;51;521
106;44;528
100;40;536
92;36;544
90;33;552
88;31;560
87;30;568
