78;0;0
78;2;34
76;8;44
72;16;52
70;22;60
66;28;67
60;35;75
55;40;82
50;46;92
46;49;100
37;56;107
33;59;115
27;63;123
21;67;131
15;71;141
12;74;147
8;76;154
4;79;163
2;80;172
1;82;179
0;82;195
0;83;244
3;83;259
6;82;267
15;80;275
27;78;283
42;78;290
58;78;299
78;77;308
96;77;315
121;77;323
138;77;332
159;80;339
171;82;347
179;84;356
183;84;364
184;85;372
183;85;476
172;80;484
158;71;491
140;58;500
125;48;508
109;37;516
97;27;524
88;22;531
81;17;539
76;15;548
