72;7;0
72;7;1
72;9;12
70;14;24
68;17;29
66;22;35
63;25;43
59;30;51
56;35;59
52;39;67
46;43;76
40;49;83
34;53;91
30;57;98
24;63;107
18;67;115
13;71;123
8;77;131
6;77;139
4;79;148
3;80;156
1;81;163
0;82;171
0;83;178
0;83;187
0;84;195
0;85;204
0;86;211
0;87;219
0;87;227
3;87;235
7;87;244
11;87;251
19;87;258
26;87;268
34;87;276
40;87;283
51;87;291
60;87;299
70;85;307
78;85;315
86;84;323
94;84;331
101;84;340
105;84;347
109;84;354
110;84;363
111;84;371
112;83;492
107;74;499
99;64;507
88;50;516
80;41;524
70;31;532
60;19;540
52;13;547
46;7;555
41;3;562
38;0;571
