30;14;0
30;15;49
28;22;72
25;27;72
21;33;81
19;38;89
15;44;96
13;50;105
10;54;113
10;58;121
6;64;129
6;68;137
5;72;145
4;76;153
1;81;161
1;84;168
1;87;177
0;91;185
0;94;193
0;96;201
0;99;209
0;101;217
0;102;225
0;103;232
0;104;241
0;106;249
1;106;256
2;106;280
2;106;288
4;106;296
7;106;304
11;105;312
14;104;320
18;103;328
22;101;336
24;100;344
28;100;352
30;99;360
31;99;368
33;97;375
36;96;384
41;95;392
46;94;400
50;93;408
54;92;416
60;92;424
68;92;432
76;92;440
83;92;448
91;92;457
102;92;466
109;92;473
114;92;480
121;92;488
125;92;496
128;93;504
130;93;513
131;93;521
132;92;642
124;88;649
118;82;658
110;75;666
101;68;675
91;58;681
80;52;689
70;44;697
60;38;705
51;31;713
42;26;721
36;20;730
30;16;737
24;12;744
20;8;752
17;6;760
14;4;768
11;2;777
10;2;785
7;2;793
6;0;802
5;0;825
