46;18;0
46;20;10
45;24;19
44;26;26
42;29;34
40;32;42
36;37;51
32;42;59
29;46;67
25;50;75
23;52;83
19;56;91
17;58;99
16;60;106
14;63;115
12;64;121
12;66;131
12;67;138
12;69;145
12;70;154
12;70;162
12;71;170
13;72;177
14;72;186
16;72;194
18;72;202
20;72;210
25;74;218
33;74;226
38;74;235
48;74;243
58;74;250
70;74;258
81;74;266
92;74;275
101;74;282
110;74;290
117;74;298
124;74;306
126;74;313
128;74;321
124;71;419
114;64;426
102;58;435
88;47;442
67;38;450
49;29;457
36;22;466
22;13;474
12;8;482
6;4;489
2;2;497
0;0;505
