0;0;0
2;1;18
3;2;26
7;5;34
10;8;42
16;13;50
19;15;58
25;19;66
28;22;75
34;26;83
37;29;90
42;32;97
48;35;106
51;38;115
54;41;122
60;45;129
63;47;138
69;51;147
72;53;155
78;55;162
85;60;171
92;65;178
96;67;186
100;69;194
104;73;202
108;76;211
114;80;218
117;83;226
118;84;234
121;85;242
122;86;251
123;87;258
124;87;505
124;86;513
124;80;522
124;75;530
124;71;539
124;65;547
124;58;554
124;53;563
124;48;570
124;44;579
124;41;586
124;39;593
124;36;603
124;33;610
124;32;618
124;30;626
124;27;633
124;25;642
124;23;651
124;21;658
124;19;666
123;17;674
123;15;683
121;14;690
121;13;698
121;12;706
121;11;714
120;11;722
120;10;730
120;9;738
119;9;795
118;9;802
117;10;810
115;11;827
112;16;835
105;23;842
100;29;850
94;36;859
88;43;866
83;48;874
79;55;881
76;60;890
71;66;898
68;70;906
66;73;914
63;78;922
62;81;931
60;84;938
58;87;946
56;92;954
55;94;962
54;97;970
53;99;978
50;101;986
50;102;994
49;103;1002
48;104;1010
