8;0;0
11;1;18
14;4;26
18;8;35
21;15;43
25;20;51
32;29;58
34;34;66
40;43;74
45;50;82
50;56;90
56;65;97
62;73;106
68;81;114
72;86;122
78;93;129
82;98;137
86;102;145
91;107;153
94;109;161
96;111;170
97;113;178
98;114;186
100;107;331
102;96;338
102;89;346
102;79;355
104;70;363
105;62;370
108;53;379
108;48;386
108;44;393
108;40;402
108;36;410
108;33;418
110;29;427
111;27;434
111;26;451
111;25;459
111;25;466
111;24;571
110;24;578
106;26;586
100;32;595
92;39;603
80;49;610
70;57;619
61;66;627
54;71;634
46;79;641
39;85;649
32;91;658
25;97;667
19;103;674
15;107;682
12;111;691
8;116;699
6;117;706
4;119;714
2;121;722
0;123;730
0;124;738
