25;0;0
26;0;2
28;0;11
32;0;20
37;2;28
42;6;36
46;11;45
52;16;53
56;21;61
59;24;68
64;29;77
69;33;83
74;37;92
80;42;100
84;47;108
90;51;115
96;56;123
99;59;132
104;61;140
108;64;149
114;69;156
116;70;164
119;73;172
124;75;181
126;77;188
126;77;197
127;78;204
128;79;212
128;73;349
128;66;356
128;58;365
128;51;373
128;45;381
128;39;389
130;33;397
130;25;404
132;19;412
132;15;424
133;12;428
133;10;436
135;7;444
135;5;451
135;3;459
135;3;468
135;1;476
135;0;532
134;0;549
132;0;564
132;0;573
129;0;581
122;3;589
112;9;596
100;16;604
88;23;613
77;29;620
66;35;628
55;40;636
45;46;644
36;51;652
28;54;660
23;58;667
18;62;676
15;63;686
14;65;692
10;69;700
8;71;709
6;72;716
5;73;725
4;74;732
3;74;740
2;74;748
0;75;756
0;75;764
0;76;772
