0;0;0
0;0;34
0;2;59
1;2;66
4;4;74
6;5;83
9;8;89
10;10;97
14;15;106
16;18;114
19;22;123
23;28;131
26;32;139
30;38;147
32;41;154
35;44;162
37;48;170
40;51;178
40;53;186
41;54;194
42;56;202
43;58;210
44;60;219
44;60;225
45;62;233
46;64;241
46;64;249
47;66;258
47;67;265
47;68;274
48;70;291
48;70;411
49;70;507
50;68;515
50;66;523
50;64;530
51;62;538
51;59;547
51;58;554
52;56;562
54;54;570
54;51;579
54;49;587
54;48;594
54;46;601
55;44;611
55;42;619
56;41;625
56;38;633
57;37;642
58;35;659
58;34;667
58;32;674
60;30;682
60;29;689
61;26;697
62;25;706
62;23;714
63;22;722
64;20;730
64;20;738
64;20;746
65;18;755
66;17;763
66;16;770
67;15;779
68;14;786
68;13;794
70;12;810
70;11;818
70;10;826
71;8;898
71;8;906
71;7;914
72;6;923
72;6;1067
