107;1;0
107;0;0
105;0;8
103;0;16
101;0;25
99;0;33
96;0;40
94;0;48
91;0;56
88;0;64
87;0;72
83;0;81
81;0;88
79;0;97
76;0;104
74;0;112
72;0;120
69;0;129
67;0;135
65;2;144
62;2;152
61;4;160
57;6;168
56;8;176
53;10;183
51;13;191
49;15;200
47;18;209
46;20;216
45;22;225
45;25;232
45;28;240
45;30;248
45;32;256
45;35;264
45;36;272
45;40;280
45;40;288
45;43;295
45;46;303
45;47;312
46;50;321
47;54;328
48;56;337
48;58;344
49;62;352
50;64;360
50;67;368
50;70;376
50;73;383
50;77;392
50;80;401
50;82;409
50;85;416
50;89;424
50;92;432
50;95;441
49;98;449
49;102;457
45;106;465
45;110;473
42;115;480
39;120;488
35;124;496
33;129;505
30;132;512
26;138;519
25;139;528
21;142;536
18;146;544
16;147;551
15;148;560
13;149;568
11;150;576
11;150;584
9;151;593
7;151;600
7;152;608
6;152;649
2;152;673
1;150;681
0;150;688
0;149;753
1;149;841
4;149;848
10;151;857
11;152;864
14;156;873
15;159;882
17;161;888
18;164;896
19;166;904
19;169;913
20;172;920
20;174;930
21;178;936
22;180;944
22;184;952
23;186;960
23;190;968
23;192;977
23;196;985
23;198;992
23;200;1000
23;204;1009
23;206;1017
23;210;1025
23;212;1032
23;215;1041
23;217;1048
23;219;1056
23;221;1065
23;224;1071
23;226;1080
23;228;1087
23;232;1096
23;234;1105
23;236;1113
23;239;1120
23;242;1128
23;244;1136
23;247;1144
23;250;1152
24;252;1160
25;255;1168
25;258;1176
25;260;1184
26;262;1193
27;265;1200
28;267;1208
29;270;1216
30;272;1224
31;274;1232
31;275;1241
32;278;1248
33;278;1256
33;278;1264
35;280;1272
36;281;1280
38;284;1288
39;284;1296
40;285;1304
41;285;1312
43;286;1320
44;287;1327
45;287;1352
46;287;1384
47;287;1391
49;287;1400
49;287;1424
50;287;1433
