33;0;0
31;0;0
30;1;9
27;3;19
26;6;26
25;9;34
23;13;42
23;15;51
23;21;58
23;25;66
23;31;73
23;36;81
23;41;90
23;47;98
23;51;106
23;55;115
23;59;122
23;62;131
23;66;138
21;71;146
18;77;153
15;80;162
13;83;170
10;86;179
7;89;186
5;90;194
3;91;201
0;91;218
0;93;330
0;97;337
3;105;345
3;111;354
5;117;362
9;126;370
9;131;378
10;135;386
12;140;394
12;141;402
13;143;410
13;147;418
13;149;426
15;152;434
15;153;442
15;155;450
15;157;457
15;160;465
16;161;474
16;165;482
16;166;489
16;169;498
16;172;506
16;175;514
16;177;522
16;180;530
16;183;538
16;184;546
16;187;554
16;189;561
17;191;569
17;191;577
17;192;763
19;189;780
