20;0;0
20;3;10
20;6;19
22;9;26
22;11;34
22;12;43
22;14;50
22;15;58
22;17;67
22;18;74
22;21;82
22;21;90
21;22;98
20;24;106
18;25;114
16;27;123
16;28;130
15;29;139
13;31;145
12;32;153
11;34;161
9;37;169
8;39;178
8;41;187
7;43;194
7;47;202
5;50;210
5;53;218
5;59;226
5;63;234
5;68;242
5;72;250
6;77;258
6;83;267
6;87;275
6;89;282
6;93;291
6;97;298
6;99;306
6;100;315
6;102;322
6;103;330
5;104;338
4;105;347
4;106;354
4;107;362
3;107;371
3;107;379
2;108;394
2;109;402
1;109;555
0;109;562
0;111;585
0;113;593
3;121;602
7;127;611
10;131;618
14;139;626
16;143;634
20;148;642
20;151;651
21;158;658
24;164;667
25;168;675
27;175;682
29;180;690
30;184;698
30;188;705
30;193;714
32;197;723
33;200;731
34;203;738
34;205;747
34;207;755
34;208;763
35;209;770
36;209;778
36;210;786
36;211;794
37;211;802
38;212;842
38;213;850
39;213;859
39;214;867
40;214;874
40;215;882
42;215;890
42;216;899
43;216;1018
45;216;1027
