26;0;0
24;0;0
21;1;8
18;2;17
14;4;24
10;7;32
8;8;41
4;11;49
4;12;57
1;15;65
0;17;73
0;19;82
0;23;90
0;27;97
0;31;105
0;35;113
0;39;122
0;43;129
0;46;137
1;50;144
2;55;153
2;59;162
2;63;170
4;67;178
4;71;185
4;75;194
4;79;201
4;81;209
4;83;217
4;84;225
4;85;233
4;87;242
4;87;251
3;88;258
2;88;265
2;90;457
2;94;466
4;100;473
4;105;482
7;111;489
7;115;497
8;121;506
9;127;513
9;133;522
11;141;529
11;145;538
11;150;545
12;155;553
13;159;562
13;163;569
13;167;577
13;170;586
13;174;593
13;177;601
13;180;609
13;181;617
13;183;626
13;185;633
13;185;640
14;187;648
14;187;738
16;188;785
17;188;800
18;188;808
19;188;817
21;188;827
