10;0;0
10;2;43
10;2;52
10;4;60
8;6;67
8;6;75
7;8;83
6;10;91
5;12;99
4;14;107
3;16;115
2;17;124
2;20;132
2;23;139
2;25;147
2;28;155
2;31;164
2;35;172
2;36;179
3;42;187
4;44;194
4;48;203
6;54;211
7;56;218
8;61;226
8;65;235
8;69;243
8;74;250
8;76;258
8;80;266
8;84;275
8;88;283
8;93;291
8;96;298
8;100;307
7;102;315
6;105;323
4;108;331
4;109;339
4;110;348
3;110;355
2;110;387
2;111;395
1;111;427
0;111;444
0;112;564
0;114;572
2;119;581
6;124;588
8;127;594
9;129;603
12;132;611
13;134;619
14;136;627
15;138;634
15;138;642
16;140;650
17;142;659
18;144;667
18;146;676
18;147;683
18;149;690
20;152;698
20;153;707
21;154;714
22;157;722
22;160;730
22;162;738
24;165;746
25;167;755
26;168;763
26;170;771
26;172;778
28;174;786
28;176;794
29;178;802
30;180;810
32;182;818
32;184;826
33;185;834
36;188;842
37;190;850
40;192;858
41;193;866
42;194;874
43;194;882
45;195;890
46;196;899
47;196;916
48;196;948
