11;0;0
13;3;34
16;6;44
19;9;51
24;13;59
29;17;68
34;22;75
41;29;83
46;33;91
53;40;99
59;43;107
63;47;115
68;52;123
72;57;131
74;59;139
77;62;147
78;65;155
80;69;164
81;70;171
82;74;180
83;76;187
83;78;194
85;80;204
85;82;212
85;84;220
85;85;252
83;86;349
69;86;355
56;86;363
45;86;371
33;86;379
20;86;388
8;86;395
1;86;403
1;86;411
0;86;435
2;86;484
5;86;491
11;80;499
15;75;507
21;68;515
27;62;523
34;56;530
43;51;538
54;45;546
65;41;554
73;36;563
85;34;570
95;30;579
105;24;587
117;20;594
126;17;603
136;12;610
141;8;619
148;4;628
153;2;635
155;0;643
155;0;652
