14;0;0
15;0;1
16;1;11
16;2;20
19;6;27
20;8;36
20;11;44
23;15;51
24;19;60
28;25;68
31;30;76
35;36;83
40;42;91
43;49;99
48;55;107
53;61;115
60;69;122
64;73;132
69;77;139
75;81;147
82;88;154
88;92;163
92;95;171
97;99;178
102;103;186
108;106;195
110;109;204
112;111;211
115;113;219
116;115;227
117;115;236
117;116;243
117;117;251
117;117;260
117;119;267
117;123;275
117;126;282
115;131;290
113;133;299
108;139;307
104;144;315
99;147;323
92;151;331
86;153;338
79;155;347
72;155;355
66;155;363
60;155;372
53;155;379
47;152;387
40;148;395
36;145;404
28;140;411
23;135;420
18;130;427
13;125;435
11;123;443
7;118;451
6;116;458
4;115;467
2;111;475
2;110;484
2;108;491
0;105;499
0;104;508
0;102;523
0;101;531
1;97;539
5;94;548
8;90;555
14;85;563
21;80;571
29;77;579
36;71;587
44;67;596
51;62;603
57;58;611
63;52;619
69;49;628
73;44;635
78;41;643
82;38;651
84;35;658
86;33;666
90;28;675
92;26;683
94;24;691
94;21;698
95;20;707
96;19;715
96;19;724
96;18;739
97;17;747
