0;0;0
0;1;7
0;4;16
2;8;25
4;9;33
6;12;41
10;18;48
14;24;57
17;29;64
22;36;72
28;42;80
35;50;87
45;59;96
52;66;104
60;75;112
68;84;120
77;93;129
86;103;137
94;112;143
100;119;153
106;126;160
110;130;168
112;135;176
113;137;184
114;138;193
115;140;200
115;140;321
111;140;328
97;136;336
86;130;344
80;128;353
68;124;361
57;121;367
46;117;376
36;116;385
30;114;392
26;114;399
24;114;407
29;110;528
35;105;537
42;100;544
47;97;552
57;90;560
64;85;568
74;78;577
84;75;585
92;70;593
101;66;601
108;60;608
114;56;616
122;51;624
128;48;632
132;44;640
137;41;648
142;36;656
144;35;664
147;32;672
150;28;679
153;26;688
154;24;695
155;24;704
155;23;712
