2;0;0
4;2;16
5;4;26
8;8;34
9;10;42
12;14;49
14;18;57
18;24;66
22;30;74
26;35;81
30;42;90
36;48;97
40;54;105
47;62;113
50;67;122
57;73;128
61;78;136
66;82;145
70;88;154
72;90;161
73;91;170
74;92;177
75;94;185
75;94;233
74;95;242
74;96;249
73;98;258
72;98;266
71;100;274
70;101;282
66;102;289
64;104;297
60;104;306
56;104;313
51;104;322
43;104;329
36;104;337
28;104;344
22;104;352
18;103;360
14;100;369
9;98;377
8;97;384
5;96;393
3;94;400
2;92;409
1;90;417
1;88;425
0;84;433
0;78;441
0;74;448
0;70;457
2;66;465
7;60;473
10;59;482
16;55;489
25;52;497
32;51;506
40;50;514
47;49;521
55;46;529
62;45;537
70;44;546
75;42;553
76;41;561
78;40;578
79;38;586
80;35;594
84;32;601
88;28;609
90;26;617
90;26;625
91;25;633
92;24;657
92;25;762
91;26;769
