15;9;1
15;9;1
19;13;9
22;17;19
26;22;26
29;28;35
34;34;43
39;41;51
44;47;58
49;54;70
56;61;74
62;67;82
69;74;91
78;81;98
85;85;106
93;92;114
102;99;123
107;103;130
114;107;138
116;108;146
120;111;155
123;111;162
124;113;171
127;115;178
127;116;291
124;117;298
115;119;307
105;121;316
92;121;322
80;124;329
63;124;339
46;125;347
33;127;355
19;129;362
10;131;370
3;131;378
1;133;385
0;133;394
0;131;459
1;127;467
3;122;475
5;116;483
7;110;491
9;105;499
12;101;507
15;96;514
18;91;522
21;87;530
26;82;539
31;77;546
39;71;553
46;67;562
55;62;570
64;58;578
75;53;586
85;49;594
93;44;601
102;38;611
111;34;618
121;27;627
128;22;633
135;17;641
139;13;649
144;9;657
147;5;665
149;3;673
149;1;681
151;0;688
149;0;805
