21;0;0
22;0;9
24;0;18
27;0;26
29;5;34
32;10;43
36;18;49
42;25;57
47;31;65
52;40;73
58;47;81
61;52;89
66;60;97
72;66;105
73;68;113
77;73;121
80;78;129
84;83;138
87;85;146
90;89;153
92;90;161
94;92;169
95;92;177
96;93;185
96;94;290
91;96;305
79;97;313
67;98;321
55;102;329
42;102;337
28;105;346
18;105;352
8;107;361
2;108;369
1;108;378
0;108;410
1;106;448
1;102;456
3;96;465
6;87;473
8;80;481
9;76;488
13;70;497
16;66;506
18;64;513
22;59;522
25;57;530
30;53;537
32;50;545
36;48;554
39;46;562
44;44;569
47;42;578
53;38;586
58;36;594
62;34;601
66;32;610
70;32;617
73;29;624
76;28;632
78;26;641
79;24;648
82;22;656
82;22;665
82;20;673
82;20;681
