2;0;0
5;4;0
8;9;10
12;15;18
16;21;27
20;28;34
23;33;42
28;38;50
32;44;58
37;50;66
41;56;75
47;62;82
52;69;91
60;75;98
66;80;106
72;84;114
76;88;123
81;91;130
86;94;137
86;95;145
88;96;154
90;97;161
92;98;169
93;98;179
94;100;194
94;100;203
94;101;210
94;102;219
95;102;236
95;103;266
95;104;290
91;105;299
82;108;306
77;108;315
68;110;322
57;110;331
46;110;339
34;110;346
24;110;355
14;110;362
9;110;371
5;110;378
2;110;386
1;110;394
0;108;475
1;104;482
1;98;491
3;94;499
6;87;506
8;81;515
11;76;523
12;73;531
15;70;539
17;67;546
20;64;554
22;62;562
26;58;570
28;56;577
30;53;587
35;49;594
40;46;602
44;44;610
50;41;618
52;39;626
57;36;634
60;35;642
62;34;650
64;33;658
65;32;666
66;30;673
59;30;763
47;30;772
