0;0;0
1;0;0
3;1;10
6;3;19
11;8;27
14;12;34
20;15;43
23;21;50
28;25;58
34;31;67
39;34;75
44;39;82
46;41;90
50;47;98
54;51;107
59;56;114
65;61;123
71;66;131
78;71;139
85;78;147
94;85;154
98;89;162
106;95;170
110;97;178
111;98;186
111;99;266
111;99;274
110;101;291
106;103;299
103;107;306
98;109;315
91;112;323
84;116;330
76;118;338
66;123;345
56;125;354
50;127;363
42;129;369
36;129;378
31;129;386
29;129;395
28;129;402
27;129;410
26;129;498
26;128;515
27;127;523
27;121;530
28;119;538
31;112;546
32;107;553
34;101;561
37;93;570
41;85;578
43;79;586
47;71;593
52;62;601
58;53;609
63;45;617
70;37;626
74;28;634
77;22;641
80;16;649
82;13;658
83;9;666
84;8;674
84;6;682
84;5;689
84;5;697
84;4;810
