0;165;0
1;165;9
4;164;18
8;162;26
17;154;34
26;147;42
39;139;50
58;128;58
73;120;66
94;108;73
114;100;81
131;94;89
148;89;97
163;81;106
176;76;114
190;70;122
206;64;130
220;58;138
232;54;147
243;48;154
252;44;162
262;40;171
270;34;178
274;31;186
279;27;194
280;26;202
280;26;210
280;26;315
279;26;323
277;26;330
276;26;339
274;26;346
265;26;354
250;25;363
226;17;371
201;11;378
180;5;387
157;4;394
142;2;402
131;2;410
123;2;418
116;2;427
114;2;434
113;2;443
114;2;538
115;1;546
117;0;555
126;0;563
137;0;571
156;2;579
177;6;587
206;11;594
226;18;601
252;22;608
265;25;618
279;30;626
288;32;633
292;34;641
293;34;650
294;35;674
294;37;690
294;41;698
294;46;707
296;56;715
296;65;722
296;74;729
296;82;738
291;92;746
283;102;753
276;111;762
268;120;770
259;128;779
253;134;786
246;141;795
240;146;802
236;151;810
233;154;818
230;158;825
229;160;834
228;161;842
227;163;850
226;164;986
225;164;1004
