0;45;0
0;45;10
2;45;19
6;45;27
10;45;34
15;45;43
20;45;50
24;45;59
30;45;67
36;45;75
43;45;83
52;45;91
63;45;98
76;45;107
92;45;114
114;45;123
134;45;130
156;45;139
180;45;147
202;45;155
224;45;162
248;45;169
272;43;177
290;39;186
304;37;193
316;35;202
326;32;211
336;30;218
344;27;226
353;23;235
362;20;242
372;16;250
379;14;258
384;12;266
385;12;275
382;12;442
377;13;450
361;13;458
331;13;466
301;13;473
271;13;482
250;9;491
232;7;498
220;5;506
217;5;514
216;5;523
215;4;578
215;3;634
216;3;650
218;3;658
220;1;674
221;1;682
222;1;689
224;0;697
230;0;705
242;0;713
256;0;722
270;0;729
286;2;738
304;6;746
318;11;754
337;16;762
350;20;770
364;26;779
375;29;786
382;34;794
386;35;803
387;36;810
388;37;850
388;43;890
385;50;898
380;57;907
372;65;914
365;71;922
356;78;930
346;85;937
340;89;946
329;97;955
323;101;962
314;107;970
308;113;977
305;115;986
301;119;993
299;121;1002
298;122;1010
298;123;1019
