0;241;0
4;241;11
8;239;19
18;233;28
32;224;35
52;213;43
87;195;51
121;179;59
152;163;67
183;151;75
212;138;83
242;126;92
264;114;100
286;103;108
310;91;116
328;81;123
348;74;131
366;65;139
384;57;147
398;51;156
410;48;162
420;43;172
429;41;180
437;39;188
444;37;196
450;35;203
452;35;211
453;34;220
452;35;289
451;35;298
446;37;307
443;38;315
430;39;322
413;41;333
388;41;338
364;41;347
340;41;353
303;38;362
274;31;370
244;21;378
222;17;386
202;10;395
188;5;403
178;3;411
173;1;419
169;0;427
167;0;435
176;0;556
195;6;563
222;14;570
257;21;578
297;29;586
336;32;593
365;39;603
386;43;611
394;45;619
398;45;627
399;48;700
401;55;706
403;62;716
404;71;722
404;81;732
404;89;739
404;96;747
404;103;755
404;107;762
402;114;771
400;117;779
397;122;787
394;125;795
390;130;803
387;133;811
384;138;819
382;141;827
380;143;836
375;148;843
370;151;851
366;153;859
364;155;867
361;158;875
359;159;882
357;162;891
356;163;899
354;165;906
354;165;915
353;166;923
353;167;932
352;169;939
351;171;948
351;171;955
351;173;963
350;175;971
350;177;979
350;181;987
349;182;996
349;186;1003
347;191;1011
347;191;1019
347;193;1027
347;195;1035
347;196;1043
347;197;1059
346;197;1212
341;197;1229
