0;118;0
0;119;18
1;119;27
3;119;35
9;117;44
20;114;51
38;113;59
64;110;68
98;105;76
138;97;83
169;94;91
201;89;99
223;87;107
247;82;115
262;81;123
274;79;132
283;77;139
294;75;147
305;71;155
315;69;163
327;65;170
339;62;178
353;58;187
367;54;195
377;51;203
389;48;211
394;47;219
396;46;227
398;45;236
397;45;331
395;45;340
392;45;348
390;45;355
382;45;363
367;45;372
348;42;380
329;37;387
311;33;395
298;28;403
286;23;411
275;17;419
265;13;428
253;9;435
248;7;443
245;5;451
245;3;579
246;3;587
249;3;595
252;2;603
258;0;610
269;0;619
292;0;627
320;3;635
355;11;643
387;20;651
412;27;659
431;33;667
443;37;676
451;39;683
453;39;692
454;39;699
454;41;788
453;48;795
451;56;803
445;66;812
443;72;819
438;82;828
433;89;835
429;96;843
423;103;851
419;109;859
413;113;866
407;120;874
403;123;883
398;127;891
393;129;899
390;131;906
387;133;915
383;134;923
380;137;931
377;139;939
375;141;946
373;141;954
373;142;963
372;142;1140
371;142;1147
370;143;1155
367;143;1163
365;144;1171
363;145;1179
358;145;1186
341;143;1194
