0;238;0
5;236;40
20;231;50
43;224;57
73;214;65
101;204;73
121;195;81
139;187;89
150;177;97
159;170;105
165;161;112
169;154;122
173;146;130
174;137;138
174;128;145
174;117;153
174;106;161
174;97;170
173;85;177
168;76;185
161;64;194
153;51;201
141;36;209
131;25;217
120;17;224
109;8;233
99;4;242
92;0;250
87;0;258
83;0;265
83;0;274
82;0;297
81;0;305
73;12;314
67;23;321
65;35;329
61;48;336
61;66;344
61;86;353
60;108;361
64;132;369
69;151;377
75;170;385
80;187;393
87;202;401
95;215;410
101;224;417
105;230;425
113;236;433
117;240;442
122;243;449
125;244;457
130;247;464
131;247;474
133;248;481
135;248;488
136;248;497
137;248;506
139;248;513
141;248;522
145;250;529
147;250;537
149;250;545
