0;209;0
5;210;0
9;211;10
17;212;17
23;212;26
33;212;33
43;211;41
58;206;49
75;199;58
91;190;65
103;180;74
114;172;82
121;165;89
129;156;97
133;148;105
135;139;114
137;130;121
139;119;129
139;107;138
139;92;145
139;79;154
136;66;161
131;54;170
126;41;178
119;31;185
114;22;194
106;12;202
101;8;210
97;4;218
93;3;225
90;2;233
85;0;242
84;0;249
80;0;257
79;0;264
75;0;274
68;1;282
63;4;290
56;10;298
49;16;305
45;26;313
43;37;321
40;49;328
39;66;336
39;82;345
39;104;353
45;122;361
52;146;370
63;169;377
70;182;385
77;194;393
83;204;401
91;212;408
97;220;417
103;224;426
109;231;433
116;235;441
123;240;449
127;243;457
133;246;465
137;248;473
141;250;482
142;251;489
146;252;497
149;253;505
150;254;514
150;254;522
151;254;529
151;255;570
151;256;577
151;256;585
149;257;596
