0;268;0
6;268;0
15;268;10
26;268;19
36;268;26
50;263;34
69;259;42
83;254;51
105;246;58
122;240;66
138;232;74
154;223;83
165;216;89
174;209;97
182;200;105
189;191;113
194;180;121
199;169;129
204;157;137
208;146;145
212;134;154
216;122;162
216;109;170
216;97;177
216;88;185
216;79;193
216;68;201
214;57;210
208;46;218
204;38;225
198;29;234
189;21;242
180;17;251
172;13;259
160;7;266
148;4;274
138;2;283
128;0;291
123;0;298
120;0;305
117;0;314
114;1;322
107;8;330
105;14;337
103;24;346
102;34;354
101;46;362
101;58;370
101;74;378
104;92;387
111;112;394
118;132;403
126;147;411
134;162;418
142;174;426
148;184;434
154;191;442
161;197;451
167;204;459
173;210;467
180;215;475
184;218;482
194;223;489
200;227;497
208;231;507
214;233;515
222;236;522
230;240;531
236;242;538
243;246;547
245;246;555
247;247;562
248;247;571
248;248;578
248;248;676
