0;233;0
0;233;18
3;233;27
13;233;35
25;231;43
45;224;51
67;217;58
93;205;67
115;196;74
133;188;81
149;177;90
157;169;98
166;159;106
171;151;114
174;143;122
177;132;130
177;121;138
180;110;146
182;101;155
182;91;162
182;83;171
182;75;178
182;65;186
182;59;194
178;49;203
177;41;210
174;34;218
173;27;226
169;21;235
165;14;243
160;9;251
155;4;258
151;2;266
149;1;273
145;0;281
143;0;291
142;0;298
140;0;324
139;1;331
135;4;340
129;13;346
123;23;354
119;33;362
115;45;369
112;55;378
109;71;386
109;83;394
109;97;402
109;111;410
110;124;419
111;135;426
115;146;434
120;155;442
124;164;449
129;171;457
132;175;465
135;179;474
138;181;482
143;183;491
146;185;498
147;187;506
151;188;514
152;189;522
156;191;530
159;193;538
161;195;546
164;197;556
167;199;562
171;201;570
173;203;577
175;204;587
