0;130;0
1;130;71
2;129;79
4;128;88
8;126;97
12;122;105
14;118;113
15;116;121
18;112;128
20;108;136
22;105;145
26;102;153
30;97;160
32;93;168
35;91;176
40;86;185
42;84;192
46;80;200
48;76;207
54;68;215
58;62;223
61;56;231
64;52;239
64;47;247
66;40;255
68;34;263
68;30;271
68;25;279
68;21;286
68;17;294
68;14;302
66;10;311
65;7;318
62;6;327
61;4;334
59;3;344
57;3;351
54;2;360
52;0;367
48;0;375
44;0;383
40;0;391
35;0;399
28;4;408
23;8;416
16;16;423
11;25;430
8;35;439
4;47;447
4;59;455
4;71;463
4;82;471
8;91;479
14;100;487
19;110;496
24;120;502
30;126;511
36;133;519
42;140;527
48;146;534
52;148;543
56;152;552
60;156;559
65;160;567
68;162;574
72;166;583
74;167;591
77;170;599
78;170;608
80;172;616
80;172;632
