20;0;0
26;9;0
28;16;9
31;24;18
32;34;25
33;43;33
34;53;41
34;64;49
34;73;57
34;82;65
34;92;73
34;100;81
34;110;88
32;120;97
32;126;105
32;133;113
31;139;122
31;141;130
31;143;138
31;144;192
32;144;200
36;144;208
48;144;217
68;142;225
97;142;233
130;142;241
173;142;249
211;142;257
246;142;264
279;142;273
306;142;281
328;142;289
343;142;296
354;142;304
359;142;314
363;141;321
366;141;330
366;140;337
366;138;394
363;136;402
358;132;408
355;128;416
350;122;424
342;114;433
334;105;440
324;95;448
317;88;456
312;81;465
307;75;472
303;70;480
302;66;489
300;62;497
298;60;505
298;58;512
297;56;520
296;54;528
295;52;537
292;48;545
292;46;554
291;44;561
290;42;569
288;39;578
278;39;651
259;39;658
232;39;666
205;39;673
175;39;681
148;39;689
118;39;697
89;36;705
72;33;714
53;29;722
39;24;729
28;22;737
20;21;746
12;20;754
7;20;761
3;20;769
1;20;777
0;19;963
1;18;974
5;16;979
15;12;987
