21;15;0
22;16;113
22;19;122
22;22;130
23;23;137
23;26;146
23;28;153
23;30;160
23;32;169
23;34;177
23;36;185
23;39;192
23;41;201
23;43;210
23;46;217
23;48;225
23;52;233
23;54;242
23;58;249
23;60;257
23;62;265
23;66;274
23;70;281
23;72;289
23;75;298
23;78;305
23;81;313
23;83;322
23;86;329
23;88;338
23;90;345
23;92;352
23;93;362
23;95;370
23;96;377
23;98;385
23;99;401
24;99;409
25;99;466
25;99;474
26;99;482
27;99;490
29;99;497
30;99;507
31;99;514
32;99;521
34;98;530
36;98;537
41;98;545
45;96;553
53;96;561
60;94;570
68;93;577
76;92;585
85;91;593
93;91;601
101;88;609
110;88;616
119;87;624
125;87;632
131;86;640
137;86;649
143;86;658
147;86;666
151;86;674
155;86;680
159;86;689
164;84;697
169;83;705
173;83;713
177;82;720
179;82;728
182;82;737
184;82;744
186;80;754
187;80;761
187;80;769
188;80;866
188;79;874
188;76;882
186;71;890
185;68;898
182;63;905
181;60;913
178;55;922
176;50;930
173;47;937
173;43;945
172;40;953
171;36;962
169;33;970
169;31;978
169;29;985
169;26;993
168;25;1001
166;23;1009
166;22;1017
166;20;1025
166;19;1033
165;17;1041
165;16;1048
165;14;1057
165;13;1065
164;12;1073
164;10;1081
163;9;1090
162;8;1097
162;8;1113
161;6;1130
160;6;1138
159;6;1146
157;6;1153
156;6;1161
154;6;1169
151;4;1178
147;3;1186
143;3;1194
139;3;1202
133;3;1209
126;3;1217
120;3;1225
115;3;1233
108;3;1242
104;3;1249
100;3;1257
95;3;1265
91;3;1273
85;3;1281
77;3;1289
71;3;1297
65;2;1305
58;2;1314
51;2;1321
43;2;1329
37;1;1337
32;1;1345
24;1;1353
19;0;1362
14;0;1370
10;0;1377
7;0;1386
4;0;1394
3;0;1401
1;0;1418
0;0;1426
