134;2;0
132;8;0
132;17;8
130;27;16
130;37;24
130;49;33
130;60;41
130;70;48
130;80;56
130;89;64
131;97;73
131;108;80
133;118;89
134;127;96
136;139;104
136;146;112
140;156;122
140;160;128
140;166;136
143;171;144
144;172;153
144;173;161
144;174;168
145;175;177
146;175;185
146;175;193
150;175;200
156;175;208
164;175;216
175;175;224
188;175;232
205;173;241
218;173;248
235;172;256
251;172;263
270;172;272
287;172;280
300;172;287
313;172;296
322;172;304
331;172;313
336;172;321
339;172;328
341;172;336
342;172;344
343;172;409
344;172;433
344;166;439
344;158;448
347;150;455
350;140;464
352;130;472
356;123;480
360;112;488
364;102;496
368;92;505
372;82;512
376;74;521
380;64;528
383;58;536
385;52;544
388;46;552
388;44;560
388;43;568
388;42;575
388;42;624
384;42;632
372;40;640
354;37;650
325;32;657
286;27;665
241;24;673
194;16;681
154;8;688
110;5;696
78;0;704
56;0;713
42;0;720
31;0;729
22;0;736
16;0;745
12;2;753
7;3;761
4;4;769
2;5;775
0;6;783
