42;0;0
42;1;1
42;7;10
42;15;19
42;22;26
46;30;34
46;38;42
47;44;50
50;52;59
51;58;66
51;61;74
54;65;82
54;67;90
56;70;97
58;72;106
60;73;114
61;74;122
64;74;129
66;74;138
70;74;147
75;74;155
83;74;162
94;74;170
104;74;178
118;74;185
132;74;193
144;74;201
157;74;209
170;74;219
181;74;226
188;74;234
196;74;242
200;74;250
203;74;258
205;74;265
208;74;274
210;74;281
212;75;290
214;75;298
216;75;307
219;77;315
221;77;323
222;77;330
224;77;339
225;77;346
227;76;354
228;75;362
229;72;371
230;70;377
230;66;386
230;62;393
230;58;402
230;54;410
230;49;418
230;45;426
229;39;434
228;35;441
227;30;450
226;27;458
224;24;466
224;22;473
223;20;483
222;19;515
222;19;563
221;19;578
217;19;586
205;22;594
194;23;603
180;24;611
169;26;618
157;26;626
146;26;635
136;26;642
124;26;651
112;26;658
98;26;667
87;26;675
74;26;683
59;26;691
47;26;698
34;26;706
23;26;714
16;26;721
8;26;730
6;26;739
3;27;747
1;28;754
0;28;771
0;28;890
