0;0;0
0;0;105
0;6;113
2;11;121
6;16;130
8;24;139
8;29;146
8;36;155
8;43;162
8;51;169
8;58;178
8;62;186
8;70;194
8;75;203
5;84;211
4;89;219
1;96;226
1;98;234
0;102;242
0;106;249
0;108;258
0;110;267
0;111;274
0;114;282
0;116;290
0;117;297
0;118;306
0;121;314
2;124;321
2;128;330
5;134;338
6;136;346
9;140;354
10;142;362
11;144;370
12;148;379
15;150;387
16;150;394
17;151;402
19;152;411
20;153;419
21;153;450
23;153;475
24;152;483
26;152;499
28;152;506
30;152;514
31;152;522
32;152;530
34;153;540
35;154;554
35;156;563
35;157;570
37;160;578
37;161;587
36;164;594
36;166;602
36;170;610
36;172;619
36;175;626
36;178;634
36;179;642
34;181;651
31;183;666
30;185;674
28;187;691
28;188;698
27;190;707
26;193;714
26;195;722
26;196;730
25;196;738
25;199;762
25;200;786
25;202;794
25;203;802
25;204;810
25;206;818
25;206;835
25;208;843
25;210;859
25;211;866
25;212;874
25;212;883
25;213;979
23;214;987
23;214;995
22;215;1002
20;216;1010
20;216;1026
18;218;1042
14;218;1058
14;218;1075
13;218;1083
12;218;1090
12;218;1138
11;218;1146
10;218;1163
9;218;1170
8;218;1187
8;218;1227
7;218;1235
4;218;1242
4;218;1258
2;218;1267
2;218;1475
1;218;1491
1;214;1507
4;210;1516
