0;0;0
1;0;1
4;0;10
6;0;19
8;1;26
11;2;36
12;3;44
15;4;52
17;5;60
17;6;76
19;6;83
20;8;91
21;10;99
23;13;107
23;16;115
24;19;123
24;24;131
25;29;140
25;34;147
25;41;155
25;46;164
25;53;171
25;60;179
25;64;186
25;71;195
23;76;204
22;81;212
21;86;219
19;91;226
18;94;234
17;98;243
17;100;252
17;101;258
17;104;267
16;106;275
16;108;284
13;111;291
13;113;300
13;116;308
13;120;316
13;123;323
13;126;332
13;128;340
13;131;347
13;134;356
13;137;363
13;138;372
15;142;379
15;145;388
17;147;395
18;150;403
20;152;410
21;153;419
22;154;427
23;154;476
27;153;484
33;152;492
39;152;499
46;151;508
51;149;516
56;149;523
58;148;531
59;149;619
59;153;627
59;158;636
59;162;644
59;166;652
59;171;660
57;178;668
55;182;675
55;186;682
55;193;692
53;200;698
53;204;707
51;211;715
51;217;724
51;221;731
50;224;739
47;230;747
46;232;755
45;235;764
43;239;771
42;241;778
39;244;786
37;246;794
35;250;802
33;252;811
30;254;819
27;256;826
25;258;835
23;259;843
22;260;851
19;262;858
18;262;867
17;262;876
15;263;883
15;263;986
11;256;1010
4;238;1021
