0;0;0
1;0;6
2;0;15
4;2;23
6;4;32
7;6;40
10;10;47
11;15;56
14;17;63
15;22;72
16;24;79
19;26;86
20;28;94
21;29;103
22;30;111
23;30;118
25;30;126
27;31;134
27;31;144
29;31;151
31;31;159
32;31;167
34;31;175
35;32;183
35;32;240
37;35;247
39;40;255
39;44;263
40;49;271
42;54;279
43;58;287
44;64;294
44;68;303
44;72;311
44;76;320
44;80;327
45;84;335
45;89;343
46;92;351
46;95;359
48;97;367
48;100;376
51;104;384
51;106;391
52;108;399
53;110;408
54;112;416
55;115;423
57;116;431
59;118;439
59;119;449
61;120;455
62;121;463
63;122;471
63;122;568
65;120;576
64;122;663
64;126;670
63;130;679
63;135;687
63;140;695
61;145;703
61;151;711
60;156;720
59;162;726
59;166;735
58;170;743
56;176;750
54;181;758
54;182;766
53;185;774
51;188;782
50;190;790
49;193;798
47;194;806
45;198;814
44;198;822
40;200;830
39;201;838
35;204;846
32;205;862
30;206;871
29;206;880
27;206;887
27;207;895
25;208;903
23;208;919
23;208;928
20;209;935
19;209;943
15;210;952
15;210;959
15;211;967
15;203;1143
24;191;1153
